record_id,date,crop_type,soil_type,area_sqm,current_moisture_pct,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,days_since_last_irrigation,evapotranspiration_mm_day,crop_coefficient_kc,predicted_moisture_24h_pct,recommended_water_mm,irrigation_required,urgency,confidence,next_irrigation_hours,weather_condition,target_moisture_pct,water_saved_vs_fixed_ml
6211,2025-06-21,Corn,Clay Loam,8105.21,24.03,23.74,48.5,0,6.1,0.25,0.5,0.87,23.01,25.59,1,high,0.81,0,Partly Cloudy,55,72.62
6212,2025-06-21,Corn,Clay,8439.05,52.65,33.8,79.23,0,12.29,8.1,0.5,0.9,45.73,7.42,0,low,0.74,72,Clear,55,141.02
6213,2025-06-21,Corn,Clay Loam,4775.14,71.15,26.02,48,7.94,10.68,4.06,0.54,0.88,68.84,0,0,low,0.8,72,Light Rain,55,98.61
6214,2025-06-21,Corn,Clay,5636.28,53.38,33.56,66.15,6.98,22.82,2.98,0.57,0.82,51.89,2.49,0,low,0.71,72,Light Rain,55,138.71
6215,2025-06-21,Corn,Sandy Loam,7637.68,62.33,29.74,35.51,0,4.58,4.47,0.78,0.9,56.57,0,0,low,0.84,72,Overcast,55,224.85
6216,2025-06-21,Potato,Clay,16168.01,36.6,31.5,80.57,0,9.68,2.47,0.5,0.9,34.34,24.53,1,high,0.77,0,Partly Cloudy,65,138.88
6217,2025-06-21,Potato,Sandy,3425.13,61.53,34.3,49.69,0,12.45,9.28,0.8,0.84,52.19,10.25,0,medium,0.72,72,Partly Cloudy,65,16.89
6218,2025-06-21,Potato,Loamy,17848.47,67.29,26.76,82.38,5.37,13.36,8.98,0.5,0.9,61.46,2.83,0,low,0.84,72,Light Rain,65,364.64
6219,2025-06-21,Potato,Sandy,2331.07,71.38,35.01,35.4,7.64,15.62,7.08,1.03,0.95,64.49,0.41,0,low,0.85,72,Light Rain,65,37.81
6220,2025-06-21,Soybean,Peat Mix,9604.27,46.87,30.02,50.57,0,18.14,8.12,0.64,0.88,38.99,12.81,0,low,0.82,72,Partly Cloudy,55,48.12
6221,2025-06-21,Soybean,Sandy,6993.38,62.26,29.36,53.01,22.2,7.7,2.71,0.59,0.76,64.64,0,0,low,0.85,72,Heavy Rain,55,125.67
6222,2025-06-21,Soybean,Peat Mix,14199.32,46.93,31.58,38.61,0,15.62,8.1,0.83,0.82,38.34,13.33,0,low,0.71,72,Partly Cloudy,55,199.07
6223,2025-06-21,Soybean,Clay,3606.79,58.89,24.56,67.16,3.96,23.41,1.89,0.5,0.81,58.14,0,0,low,0.75,72,Light Rain,55,60.67
6224,2025-06-21,Soybean,Peat Mix,14487.2,45.42,27.15,35.18,0,24.89,0.29,0.68,0.83,43.47,9.22,0,low,0.81,72,Sunny,55,110.54
6225,2025-06-21,Vegetables,Sandy Loam,4493.08,25.49,25.68,81.9,15.61,13.57,8.86,0.5,0.94,22.3,34.16,1,critical,0.77,0,Heavy Rain,65,53.74
6226,2025-06-21,Vegetables,Loamy,14789.56,26.21,24.05,56.46,22.35,16.35,2.41,0.5,0.93,29.2,28.64,1,high,0.76,0,Heavy Rain,65,148.19
6227,2025-06-21,Vegetables,Loamy,4878.14,49.49,31.22,42.8,0,2.46,1.59,0.76,1.03,45.97,15.22,0,medium,0.79,72,Sunny,65,10.54
6228,2025-06-21,Vegetables,Sandy,14682.45,35.04,26.1,43.47,3.47,18.11,5.1,0.58,0.92,30.5,27.6,1,high,0.8,0,Light Rain,65,141.83
6229,2025-06-21,Vegetables,Sandy,1122.47,79.48,31.92,48.45,15.14,8.6,1.99,0.73,1.04,79.64,0,0,low,0.75,72,Heavy Rain,65,25.28
6230,2025-06-21,Rice,Clay Loam,15217.7,51.01,29.91,76.39,0,2.06,3.21,0.5,1.08,47.89,21.69,1,high,0.77,0,Clear,75,115.5
6231,2025-06-21,Rice,Loamy,19648.6,79.14,27.7,42.84,14.87,19.5,7.29,0.63,1.17,75.07,0,0,low,0.79,72,Heavy Rain,75,376.66
6232,2025-06-21,Rice,Clay Loam,18512.4,70.16,32.53,69.29,0,19.17,3.34,0.5,1.2,66.44,6.85,0,medium,0.72,72,Partly Cloudy,75,393.57
6233,2025-06-21,Cotton,Clay,5154.11,16.65,31.61,66.26,0,24.3,0.66,0.51,0.89,15.39,23.69,1,high,0.72,0,Clear,45,42.73
6234,2025-06-21,Cotton,Sandy,1465.29,17.33,34.52,50.1,0,14.84,2.68,0.81,0.94,13.07,25.54,1,critical,0.74,0,Partly Cloudy,45,13.1
6235,2025-06-21,Cotton,Clay,13153.9,43.13,26.53,39.46,0,8.35,4.94,0.62,0.87,37.68,5.86,0,low,0.76,72,Sunny,45,245.85
6236,2025-06-21,Cotton,Clay Loam,16366.71,18.84,27.16,60.57,0,6.23,6.24,0.5,0.82,13.28,25.38,1,critical,0.72,0,Sunny,45,145.34
6237,2025-06-21,Cotton,Peat Mix,17705.89,35.65,24.21,77.1,0,2.49,0.52,0.5,0.89,35.22,7.82,0,low,0.73,72,Sunny,45,139.88
6238,2025-06-22,Wheat,Sandy Loam,7042.46,30.02,33.11,47.73,0,4.64,0.79,0.78,0.79,27.62,17.9,1,high,0.84,1,Partly Cloudy,50,44.16
6239,2025-06-22,Wheat,Sandy,14005.34,39.74,30.58,72.95,0,2.96,4.32,0.5,0.92,35.79,11.37,0,medium,0.83,72,Sunny,50,207.7
6240,2025-06-22,Wheat,Clay Loam,15446.98,34.35,25.81,40.38,0,23.98,5.61,0.59,0.94,28.39,17.29,1,high,0.7,72,Sunny,50,93.45
6241,2025-06-22,Wheat,Loamy,9267.89,39.68,30.94,86.81,0,24.1,5.46,0.5,0.8,35.37,11.7,0,medium,0.77,72,Sunny,50,38.18
6242,2025-06-22,Wheat,Sandy,19170.94,65.52,30.33,85.4,0,3.96,3.54,0.5,0.95,62.55,0,0,low,0.73,72,Partly Cloudy,50,475.82
6243,2025-06-22,Wheat,Clay Loam,19727.58,19.23,23.3,36.58,2.51,13.2,3.82,0.54,0.99,15.39,27.69,1,critical,0.75,0,Light Rain,50,191.16
6244,2025-06-22,Tomato,Peat Mix,12655.96,35.11,24.25,57.94,0,2.34,5.86,0.5,0.91,29.81,28.15,1,high,0.74,0,Partly Cloudy,65,124.66
6245,2025-06-22,Tomato,Sandy,4522.28,77.42,35.21,51.72,0,17.73,4.32,0.81,1.1,71.52,0,0,low,0.8,72,Overcast,65,109.21
6246,2025-06-22,Tomato,Sandy,6042.15,72.93,23.03,62.71,0,15.67,7.23,0.5,0.95,66.69,0,0,low,0.82,72,Partly Cloudy,65,99.45
6247,2025-06-22,Tomato,Clay Loam,18027.8,67.17,33.2,61.84,0,6.72,8.44,0.61,1.05,59.01,4.79,0,low,0.81,72,Sunny,65,313.5
6248,2025-06-22,Corn,Clay Loam,5750.57,35.48,27.76,40.01,0,20.81,7.36,0.66,0.81,28.06,21.55,1,high,0.77,15,Partly Cloudy,55,43.36
6249,2025-06-22,Corn,Loamy,11601.62,48.37,35.36,54.54,4.39,11.65,5.13,0.78,0.86,43.56,9.15,0,low,0.83,72,Light Rain,55,185.28
6250,2025-06-22,Corn,Peat Mix,15116.19,67.2,30.63,79.23,24.64,8.11,0.87,0.5,0.84,72.46,0,0,low,0.72,72,Heavy Rain,55,289.48
6251,2025-06-22,Potato,Clay Loam,17557.76,73.7,31.34,69.02,16.76,13.51,4.18,0.5,0.93,73.89,0,0,low,0.72,72,Heavy Rain,65,330.44
6252,2025-06-22,Potato,Sandy,11898.31,45.79,23.98,48.29,0,23.2,4.11,0.5,0.84,41.7,18.64,1,high,0.72,29,Sunny,65,77.58
6253,2025-06-22,Potato,Sandy,8544.77,68.74,34.83,38.59,0,9.46,3.38,0.98,0.82,63.45,1.24,0,low,0.78,72,Clear,65,226.01
6254,2025-06-22,Soybean,Clay Loam,7692.17,52.95,31.62,60.6,4.13,9.57,4.2,0.58,0.8,49.71,4.23,0,low,0.82,72,Light Rain,55,175.23
6255,2025-06-22,Soybean,Clay Loam,11608.6,61.48,29.67,37.63,13.38,5.07,7.13,0.76,0.86,57.14,0,0,low,0.81,72,Heavy Rain,55,213.83
6256,2025-06-22,Soybean,Loamy,8372.7,69.1,25.2,44.67,0,14.83,4.12,0.54,0.74,64.89,0,0,low,0.84,72,Partly Cloudy,55,180.93
6257,2025-06-22,Soybean,Loamy,1946,49.29,31.1,51.75,15.2,10.32,6.91,0.66,0.76,46.31,6.95,0,low,0.8,72,Heavy Rain,55,20.45
6258,2025-06-22,Soybean,Loamy,17664.45,47.23,24.76,73.13,0,15.96,1.86,0.5,0.7,45.82,7.34,0,low,0.7,72,Overcast,55,145.91
6259,2025-06-22,Soybean,Sandy,14585.37,40.59,23.73,69.6,20.27,10.57,5.43,0.5,0.76,41.27,10.98,0,low,0.72,72,Heavy Rain,55,161.75
6260,2025-06-22,Vegetables,Peat Mix,2806.04,33.33,35.34,63.59,0,14.18,4.54,0.65,1.01,28.19,29.45,1,high,0.82,0,Partly Cloudy,65,28.93
6261,2025-06-22,Vegetables,Sandy,8114.3,26.07,29.54,59.94,14.61,4.01,5.62,0.53,1.06,24.15,32.68,1,high,0.71,0,Heavy Rain,65,92.83
6262,2025-06-22,Vegetables,Sandy Loam,5933.98,49.19,25.79,83.07,11.02,22.19,5.31,0.5,0.97,47.69,13.85,0,medium,0.77,72,Heavy Rain,65,46.17
6263,2025-06-22,Vegetables,Sandy Loam,7483.18,37.4,26.1,49.77,0,10.39,2.89,0.52,1.02,33.94,24.85,1,high,0.72,0,Sunny,65,65.1
6264,2025-06-22,Rice,Sandy Loam,9100.63,41.16,23.1,42.63,0,7.8,1.47,0.5,1.09,38.75,29,1,high,0.84,0,Overcast,75,92.37
6265,2025-06-22,Rice,Clay Loam,18491.72,57.52,30.24,58.59,2.73,12.33,5.44,0.56,1.03,52.66,17.87,1,high,0.82,0,Light Rain,75,115.57
6266,2025-06-22,Rice,Loamy,5837.39,63.87,23.81,86.69,0,24.5,2.72,0.5,1.06,61.78,10.58,0,medium,0.76,72,Overcast,75,98.83
6267,2025-06-22,Rice,Sandy,7933.74,67.9,31.89,75.47,0,8.38,5.71,0.5,1.15,62.56,9.95,0,medium,0.72,72,Clear,75,132.41
6268,2025-06-22,Rice,Sandy Loam,6736.11,66.1,24.08,48.32,2.23,20.62,7.92,0.5,1,59.32,12.54,1,high,0.72,72,Light Rain,75,29.57
6269,2025-06-22,Rice,Clay Loam,14621.81,39.53,31.47,66.49,0,23.57,4.88,0.51,1.11,34.64,32.29,1,critical,0.72,0,Clear,75,165.23
6270,2025-06-22,Cotton,Sandy,2027.2,14.36,30.44,45.79,4.75,17.25,9.48,0.7,0.88,6.27,30.98,1,critical,0.7,0,Light Rain,45,21.97
6271,2025-06-22,Cotton,Sandy,3214.58,33.47,30.13,83.8,0,7.19,7.94,0.5,0.89,27.01,14.39,0,medium,0.82,72,Overcast,45,18.93
6272,2025-06-22,Cotton,Sandy Loam,7653.63,28.29,35.38,52.48,0,14.44,8.29,0.81,0.99,19.46,20.43,1,high,0.78,72,Partly Cloudy,45,54.72
6273,2025-06-23,Wheat,Sandy,19727.06,29.51,24.27,84.39,0,5,8.26,0.5,0.83,23.18,21.46,1,high,0.76,0,Overcast,50,148.15
6274,2025-06-23,Wheat,Sandy Loam,17898.26,18.36,30.26,38.43,0,20.72,5.69,0.77,0.71,12.08,30.34,1,critical,0.83,0,Clear,50,190.08
6275,2025-06-23,Wheat,Sandy,8428.45,60.97,28.5,49.76,0,24.09,3.02,0.6,0.78,57.46,0,0,low,0.84,72,Clear,50,204.47
6276,2025-06-23,Wheat,Clay Loam,13184.63,52.71,28.99,83.34,0,21.94,8.05,0.5,0.99,46.08,3.14,0,low,0.84,72,Partly Cloudy,50,232.18
6277,2025-06-23,Tomato,Peat Mix,9354.6,79.14,26.63,65.41,0,15.4,7.85,0.5,0.9,72.37,0,0,low,0.77,72,Sunny,65,146.77
6278,2025-06-23,Tomato,Clay Loam,17045.15,43.55,23.95,43.69,11.03,15.61,6.91,0.51,1.07,39.52,20.38,1,high,0.83,72,Heavy Rain,65,121.53
6279,2025-06-23,Tomato,Clay Loam,2291.73,76.27,25.24,37.53,8.02,2.69,9.92,0.6,0.9,68.86,0,0,low,0.81,72,Heavy Rain,65,48.56
6280,2025-06-23,Corn,Peat Mix,2766.18,36.79,26.44,41.9,0,11.54,6.41,0.6,0.85,30.32,19.74,1,high,0.78,57,Overcast,55,19.11
6281,2025-06-23,Corn,Clay,19365.9,61.41,34.27,63.94,0,10.63,4.8,0.61,0.93,56.35,0,0,low,0.78,72,Clear,55,467.11
6282,2025-06-23,Corn,Peat Mix,17558.74,50.42,24.42,82.81,0,2.17,6.4,0.5,0.87,45.48,7.62,0,low,0.74,72,Clear,55,298.67
6283,2025-06-23,Corn,Peat Mix,8166.8,62.65,34.95,89.21,0,6.27,9.64,0.5,0.94,54.69,0.25,0,low,0.78,72,Partly Cloudy,55,135.49
6284,2025-06-23,Corn,Clay Loam,15128.7,24.22,24.3,54.21,4.34,23.52,8.37,0.5,0.86,17.95,29.64,1,critical,0.76,0,Light Rain,55,156.88
6285,2025-06-23,Corn,Clay,4688.67,26.6,24.53,50.61,0,15.01,1.22,0.5,0.83,24.88,24.1,1,high,0.85,0,Overcast,55,39.57
6286,2025-06-23,Potato,Clay,14597.23,40.37,23.56,56.62,9.14,17.28,2.47,0.5,0.86,40.12,19.9,1,high,0.7,0,Heavy Rain,65,101.74
6287,2025-06-23,Potato,Clay,12804.55,26.87,31.45,35.31,0,23.03,5.34,0.86,0.83,20.31,35.75,1,critical,0.84,0,Sunny,65,160.18
6288,2025-06-23,Potato,Clay Loam,6084.43,43.16,31.4,51.43,0,18.9,9,0.67,0.83,34.53,24.38,1,high,0.72,0,Overcast,65,51.9
6289,2025-06-23,Potato,Peat Mix,17590.78,68.03,25.95,89.04,0,5.3,4.49,0.5,0.92,64.66,0.27,0,low,0.77,72,Overcast,65,491.66
6290,2025-06-23,Soybean,Peat Mix,13431.41,23.97,31.48,52.79,19.56,6.44,3.61,0.66,0.82,24.63,24.3,1,high,0.81,0,Heavy Rain,55,114.3
6291,2025-06-23,Soybean,Sandy Loam,6419.5,69.99,34.96,82.28,0,9.83,2.93,0.5,0.71,67.48,0,0,low,0.76,72,Overcast,55,174.8
6292,2025-06-23,Soybean,Sandy,7508.27,17.97,32.37,39.89,6.66,3.36,8.65,0.85,0.7,10.81,35.35,1,critical,0.71,0,Light Rain,55,92.88
6293,2025-06-23,Soybean,Clay,3319.62,35.24,25.9,84.17,0,14.91,3.02,0.5,0.77,33.09,17.53,0,medium,0.76,72,Overcast,55,0
6294,2025-06-23,Soybean,Sandy Loam,7328.02,34,30.87,69.52,0,17.44,3,0.5,0.77,31.18,19.06,0,medium,0.83,72,Sunny,55,46.97
6295,2025-06-23,Soybean,Clay,8272.2,69.04,27.53,63.8,0,15.97,2.83,0.5,0.83,66.28,0,0,low,0.72,72,Overcast,55,199.28
6296,2025-06-23,Vegetables,Sandy Loam,16934.21,28.7,25.48,52.68,0,19.82,5.23,0.5,1,23.57,33.14,1,critical,0.75,0,Sunny,65,196.44
6297,2025-06-23,Vegetables,Clay Loam,6466.35,25.54,26.5,59.69,0,7.91,9.79,0.5,0.92,17.02,38.38,1,critical,0.85,0,Clear,65,86.84
6298,2025-06-23,Vegetables,Sandy,13472.51,55.49,30.04,45.06,0,13.1,3.07,0.69,0.96,51.22,11.02,0,low,0.7,72,Sunny,65,224.05
6299,2025-06-23,Vegetables,Loamy,5095.82,24.85,30.36,55.08,0,2.59,3.94,0.6,1.06,20.24,35.81,1,critical,0.7,0,Overcast,65,63.85
6300,2025-06-23,Vegetables,Loamy,10895.96,76.44,35.61,55.2,20.85,20.72,8.04,0.78,0.93,73.28,0,0,low,0.75,72,Heavy Rain,65,242
6301,2025-06-23,Vegetables,Clay,13918.73,29.88,28.9,75.3,0,16.79,0.88,0.5,0.96,28.79,28.97,1,high,0.7,0,Partly Cloudy,65,141.14
6302,2025-06-23,Rice,Sandy,18107.05,51.55,23.76,83.08,0,20.74,1.31,0.5,1.03,50.52,19.58,1,high,0.8,0,Overcast,75,124.03
6303,2025-06-23,Rice,Loamy,10047.39,87.63,29.22,53.37,11.37,13.53,8.07,0.58,1.05,82.63,0,0,low,0.74,72,Heavy Rain,75,245.76
6304,2025-06-23,Rice,Sandy,2504.93,68.48,27.53,35.6,0,5.55,6.63,0.69,1.17,60.84,11.33,0,medium,0.76,72,Sunny,75,13.7
6305,2025-06-23,Rice,Sandy,4753.82,46.19,25.1,51.8,0,5.41,6.69,0.5,1.01,39.87,28.1,1,high,0.84,0,Clear,75,46.78
6306,2025-06-23,Cotton,Sandy Loam,11396.22,18.35,34.62,59.93,0,2.38,2.15,0.68,0.96,15.07,23.94,1,high,0.85,0,Sunny,45,95.5
6307,2025-06-23,Cotton,Sandy,2563.05,50.07,28.64,63.26,15.84,15.24,1.36,0.5,0.81,52.4,0,0,low,0.71,72,Heavy Rain,45,73.05
6308,2025-06-23,Cotton,Sandy Loam,18969.49,32.19,30.54,69.07,0,18.53,5.53,0.5,0.94,27.14,14.29,0,medium,0.75,72,Clear,45,35.66
6309,2025-06-23,Cotton,Peat Mix,1321.12,49.5,31.26,48.68,0,19.33,3.84,0.7,0.85,44.84,0.13,0,low,0.71,72,Partly Cloudy,45,37.48
6310,2025-06-23,Cotton,Clay,15671.5,31.63,24.79,46.21,11.81,21.24,8.84,0.52,0.81,26.61,14.71,0,medium,0.76,72,Heavy Rain,45,94.34
6311,2025-06-23,Cotton,Loamy,13801.87,13.9,34.32,87.11,0,11.86,7.83,0.5,0.92,7.38,30.1,1,critical,0.7,0,Clear,45,145.47
6312,2025-06-24,Wheat,Clay,13676.31,26.11,27.84,51.68,0,9.72,6.33,0.56,0.92,19.92,24.06,1,high,0.81,0,Overcast,50,115.15
6313,2025-06-24,Wheat,Loamy,13711.92,48.23,33.98,46.38,4.04,9.28,4.17,0.83,0.81,43.91,4.87,0,low,0.76,72,Light Rain,50,245.99
6314,2025-06-24,Wheat,Sandy Loam,12561.34,17.16,35.46,63.45,0,16.94,4.4,0.66,0.94,12.23,30.22,1,critical,0.81,0,Clear,50,132.9
6315,2025-06-24,Tomato,Clay,15048.48,52.93,34.44,71.41,0,13.04,3.45,0.52,1.07,49.2,12.64,0,low,0.77,72,Overcast,65,226.63
6316,2025-06-24,Tomato,Loamy,5957.47,41,31.81,58.69,0,4.87,5.56,0.6,1.04,35.15,23.88,1,high,0.81,28,Sunny,65,49.8
6317,2025-06-24,Tomato,Sandy,2194.3,45.18,23.84,46.89,17.22,17.74,9.07,0.5,0.92,41.29,18.97,0,medium,0.77,72,Heavy Rain,65,13.91
6318,2025-06-24,Tomato,Sandy,15466.47,27.11,34.31,37.31,4.31,4.46,5.1,0.97,1.07,20.92,35.26,1,critical,0.73,0,Light Rain,65,190.86
6319,2025-06-24,Tomato,Clay Loam,4187.06,69.14,26.85,37.63,0,11.76,0.57,0.65,0.97,66.89,0,0,low,0.71,72,Partly Cloudy,65,80.43
6320,2025-06-24,Tomato,Peat Mix,3259.38,38.7,34.26,58.91,0,5.33,4.43,0.68,1.08,33.37,25.3,1,high,0.8,0,Sunny,65,28.88
6321,2025-06-24,Corn,Clay Loam,5522.02,45.6,35.43,36.01,0,22.81,3.25,1.04,0.88,40.01,11.99,0,medium,0.78,72,Clear,55,44.23
6322,2025-06-24,Corn,Clay Loam,4969.77,42.04,27.96,49.69,0,13.09,8.12,0.58,0.95,34.26,16.59,1,high,0.85,72,Partly Cloudy,55,28.87
6323,2025-06-24,Corn,Loamy,6432.08,60.02,23.19,39.76,0,6.54,5.82,0.52,0.91,54.22,0.62,0,low,0.77,72,Overcast,55,183.38
6324,2025-06-24,Corn,Clay Loam,18362.63,74.9,28.07,58.63,6.95,14.78,6.76,0.5,1,70.33,0,0,low,0.76,72,Light Rain,55,445.48
6325,2025-06-24,Corn,Peat Mix,15210.58,50.64,29.01,64.35,18.1,21.77,2.54,0.5,0.99,52.38,2.1,0,low,0.8,72,Heavy Rain,55,396.69
6326,2025-06-24,Corn,Sandy,5237.17,71.61,33.82,51.67,0,14.18,2.13,0.76,0.88,68.1,0,0,low,0.82,72,Partly Cloudy,55,85.52
6327,2025-06-24,Potato,Sandy Loam,14914.04,51.87,33.14,57.17,4.39,20.1,9.79,0.67,0.85,43.78,16.98,1,high,0.76,72,Light Rain,65,88.59
6328,2025-06-24,Potato,Clay Loam,12655.06,59.59,29.61,68.25,18.02,10.88,6.17,0.5,0.89,58.61,5.11,0,low,0.84,72,Heavy Rain,65,260.06
6329,2025-06-24,Potato,Clay Loam,5631.29,33.48,34.97,52.88,20.06,21.48,1.32,0.79,0.88,35.54,23.57,1,high,0.7,0,Heavy Rain,65,46.46
6330,2025-06-24,Potato,Sandy,11065.39,58.95,34.1,38.97,0,8.7,5.87,0.94,0.85,51.73,10.62,0,medium,0.81,72,Partly Cloudy,65,140.42
6331,2025-06-24,Potato,Peat Mix,4274.36,77.66,26.51,51.96,0,12.1,4.35,0.52,0.83,73.34,0,0,low,0.8,72,Overcast,65,125.62
6332,2025-06-24,Soybean,Sandy Loam,19341.86,18.29,34.75,49.98,0,4.38,7.67,0.82,0.72,10.44,35.65,1,critical,0.84,0,Overcast,55,241.39
6333,2025-06-24,Soybean,Loamy,1827.19,24.34,23.21,48.48,0,4.3,3.59,0.5,0.83,20.72,27.42,1,high,0.78,0,Overcast,55,17.54
6334,2025-06-24,Soybean,Sandy,19384.81,52.75,27.33,56.11,0,12.55,0.43,0.5,0.87,51.63,2.7,0,low,0.8,72,Overcast,55,437.13
6335,2025-06-24,Soybean,Peat Mix,14076.89,57.95,26.84,76.01,0,6.72,8.36,0.5,0.72,51.3,2.96,0,low,0.72,72,Partly Cloudy,55,297.87
6336,2025-06-24,Vegetables,Sandy Loam,13060.47,28.53,34.59,61.68,24.74,23.72,9.16,0.65,1.05,25.79,31.37,1,high,0.83,0,Heavy Rain,65,143.4
6337,2025-06-24,Vegetables,Sandy,2871.53,26.76,33.55,48.66,0,18.75,2.47,0.79,0.94,22.72,33.82,1,critical,0.84,0,Sunny,65,34
6338,2025-06-24,Vegetables,Peat Mix,4249.17,49.29,23.6,82.16,0,24.74,7.51,0.5,0.92,43.42,17.26,0,medium,0.84,72,Partly Cloudy,65,16.4
6339,2025-06-24,Vegetables,Loamy,19103.26,39.63,32.69,80.88,11.09,19.97,0.31,0.5,1.06,41.62,18.7,0,medium,0.77,0,Heavy Rain,65,48.33
6340,2025-06-24,Rice,Clay Loam,11867.49,75.81,29.65,35.81,0,19.54,9.95,0.77,1.09,65.33,7.74,0,medium,0.75,72,Partly Cloudy,75,174.21
6341,2025-06-24,Rice,Clay Loam,13325.67,65,27.22,37.85,0,13.99,3.25,0.66,1.15,60.27,11.78,0,medium,0.74,72,Overcast,75,105.01
6342,2025-06-24,Rice,Clay,5386.87,81.54,32.85,87,0,22.57,7.46,0.5,1.03,75.25,0,0,low,0.77,72,Clear,75,133.11
6343,2025-06-24,Rice,Sandy Loam,19344.07,60.05,26.3,84.75,0,11.24,1.01,0.5,1.08,59.12,12.7,1,high,0.77,2,Sunny,75,86.08
6344,2025-06-24,Rice,Clay,10970.72,41.25,34.81,51.43,0,12.46,2.59,0.8,1.14,36.7,30.64,1,high,0.83,0,Partly Cloudy,75,117.61
6345,2025-06-24,Cotton,Loamy,16543.15,32.87,35.16,66.07,0,21.52,3.26,0.61,0.99,28.97,12.82,0,medium,0.82,72,Clear,45,213.24
6346,2025-06-24,Cotton,Clay,9396.61,22.65,35.89,45.09,0,6.9,4.05,0.94,0.94,16.77,22.58,1,high,0.81,0,Partly Cloudy,45,74.23
6347,2025-06-24,Cotton,Clay,2259.8,30.33,29.85,55.93,0,10.41,2.43,0.58,0.9,27.28,14.18,0,medium,0.79,72,Clear,45,1.9
6348,2025-06-24,Cotton,Clay Loam,8195,19.85,26.71,83.1,0,19.88,8.65,0.5,0.89,12.97,25.62,1,critical,0.73,0,Sunny,45,73.51
6349,2025-06-25,Wheat,Sandy Loam,17678.13,39.62,29.6,68.07,0,18.92,1.81,0.5,0.72,37.83,9.74,0,low,0.84,72,Sunny,50,190.39
6350,2025-06-25,Wheat,Clay,13190.68,65.71,30.83,59.45,0,23.36,8.96,0.57,0.88,57.54,0,0,low,0.82,72,Partly Cloudy,50,371.85
6351,2025-06-25,Wheat,Sandy Loam,5833.38,22.56,35.14,89.81,0,8.37,3.46,0.5,0.76,19.78,24.18,1,high,0.82,0,Clear,50,49.35
6352,2025-06-25,Wheat,Clay,4303.03,29.58,28.83,88.74,0,14.21,5.21,0.5,0.7,25.76,19.39,1,high,0.78,0,Overcast,50,29.22
6353,2025-06-25,Tomato,Loamy,19597.77,53.22,27.45,59.75,0,13.68,4.54,0.5,0.91,48.87,12.9,0,low,0.79,72,Sunny,65,105.24
6354,2025-06-25,Tomato,Loamy,12240.92,63.94,25.56,61.91,0,2.27,8.25,0.5,1.03,56.63,6.7,0,low,0.78,72,Overcast,65,282.28
6355,2025-06-25,Tomato,Sandy,15475.21,46.22,32.02,69.59,6.82,6.41,9.95,0.5,1.03,39.16,20.67,1,high,0.81,72,Light Rain,65,111.89
6356,2025-06-25,Tomato,Clay,15981.3,65.91,24.24,78.54,19.87,10.68,7.18,0.5,0.97,65.07,0,0,low,0.75,72,Heavy Rain,65,314.51
6357,2025-06-25,Tomato,Sandy,9180.46,57.55,32.78,85.87,0,18.37,4.05,0.5,1.04,53.95,8.84,0,low,0.81,72,Sunny,65,172.68
6358,2025-06-25,Tomato,Clay Loam,19954.51,64.49,23.09,81.25,0,6.85,7.33,0.5,1.08,58.56,5.15,0,low,0.8,72,Clear,65,252.42
6359,2025-06-25,Corn,Loamy,13573.82,45.96,33.23,39.04,0,15.93,5.98,0.89,0.83,38.83,12.94,0,medium,0.8,72,Partly Cloudy,55,222.61
6360,2025-06-25,Corn,Clay Loam,11366.65,38.97,30.52,45.18,0,7.37,1.28,0.71,0.83,36.3,14.96,0,medium,0.76,72,Partly Cloudy,55,142.54
6361,2025-06-25,Corn,Sandy Loam,9460.95,29.52,31.55,87.03,0,12.16,9.05,0.5,0.95,22.13,26.3,1,high,0.84,0,Clear,55,87.14
6362,2025-06-25,Corn,Sandy,2617.7,27.6,24.88,67.29,0,15.77,4.24,0.5,0.88,23.88,24.9,1,high,0.71,0,Partly Cloudy,55,22.83
6363,2025-06-25,Corn,Clay,11367,49.94,26.67,78.19,0,8.71,1.38,0.5,0.93,48.69,5.05,0,low,0.82,72,Sunny,55,197.44
6364,2025-06-25,Potato,Sandy,7986.79,28.15,27.86,76.91,0,10.15,8.01,0.5,0.83,21.62,34.7,1,critical,0.84,0,Overcast,65,97.04
6365,2025-06-25,Potato,Loamy,18113.07,31.97,25.99,72.49,0,5.43,3.07,0.5,0.95,29.2,28.64,1,high,0.73,0,Partly Cloudy,65,181.49
6366,2025-06-25,Potato,Clay,8256.91,42.92,33.98,81.41,17.6,19.83,8.55,0.5,0.8,40.22,19.82,1,high,0.83,0,Heavy Rain,65,57.3
6367,2025-06-25,Potato,Sandy,10558.6,34.77,29.76,39.69,14.43,7.29,0.24,0.74,0.85,36.32,22.94,1,high,0.83,0,Heavy Rain,65,84.79
6368,2025-06-25,Potato,Clay,5328.95,76.97,23.9,65.11,7.73,20.86,2.97,0.5,0.89,76.17,0,0,low,0.79,72,Light Rain,65,115.96
6369,2025-06-25,Potato,Peat Mix,11509.2,24.05,32.57,71.19,5.21,3.58,7.35,0.5,0.85,18.92,36.86,1,critical,0.81,0,Light Rain,65,148.47
6370,2025-06-25,Soybean,Peat Mix,3452.81,54.47,25.99,86.84,0,20.67,3.95,0.5,0.7,51.74,2.61,0,low,0.71,72,Sunny,55,45.37
